run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,incomingPacketLengths:sum,title,"incoming packet lengths, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,incomingPacketLengths:sum,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,source,packetDropReasonIsQueueOverflow(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,title,"dropped packets: queue overflow, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketsQueueOverflow:count,unit,pk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,source,packetLength(packetDropReasonIsQueueOverflow(packetDropped)),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,title,"dropped packet lengths: queue overflow, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].queue,droppedPacketLengthsQueueOverflow:sum,unit,b,,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,simulated time,,,86400,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,full-duplex,,,1,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,frames/sec sent,,,0.0019907407407407,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,frames/sec rcvd,,,0.00099537037037037,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,bits/sec sent,,,1.0909259259259,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,bits/sec rcvd,,,0.50962962962963,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rx channel idle (%),,,99.999999942667,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rx channel utilization (%),,,5.7333333333333e-08,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:count,title,"pause units received, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPausePkUnits:sum,title,"pause units received, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:count,title,"pause units sent, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:sum,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:sum,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPausePkUnits:sum,title,"pause units sent, sum",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:count,,,86,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:sum(packetBytes),,,5504,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:count,,,172,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:count,source,packetSentToLower,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:sum(packetBytes),,,11782,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:count,,,172,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:count,source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:count,title,"packet bytes from higher layer, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),,,10234,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetReceivedFromUpper:sum(packetBytes),title,"packet bytes from higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:count,,,86,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:sum(packetBytes),,,5504,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:count,title,"packet drop: not addressed to us, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drop: not addressed to us, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].eth[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,packetReceived:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:count,source,packetReceived,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:count,title,"packets received, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,packetReceived:sum(packetBytes),,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:sum(packetBytes),source,packetReceived,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetReceived:sum(packetBytes),title,"packets received, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,packetSent:count,,,86,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:count,source,packetSent,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:count,title,"packets sent, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,packetSent:sum(packetBytes),,,3010,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:sum(packetBytes),source,packetSent,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,packetSent:sum(packetBytes),title,"packets sent, sum(packetBytes)",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,passedUpPk:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,passedUpPk:count,title,"packets passed up, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,droppedPkWrongPort:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkWrongPort:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkWrongPort:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkWrongPort:count,source,packetDropReasonIsNoPortFound(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkWrongPort:count,title,"packets dropped (wrong port), count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].udp,droppedPkBadChecksum:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkBadChecksum:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkBadChecksum:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkBadChecksum:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].udp,droppedPkBadChecksum:count,title,"packets dropped (checksum error), count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:count,,,0,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:count,interpolationmode,none,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:count,recordingmode,count,,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:count,source,packetDropReasonIsAddressResolutionFailed(packetDropped),,,,,,,,,,,
General-0-20230620-00:46:10-46089,attr,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:count,title,"packet drop: address resolution failed, count",,,,,,,,,,,
General-0-20230620-00:46:10-46089,scalar,LoRaNetworkTest.loRaGW[0].ipv4.ip,packetDropAddressResolutionFailed:sum(packetBytes),,,0,,,,,,,,,,
